,wave,wave_low,wave_hig,rp/rs,rp/rs_err_low,rp/rs_err_hih
0,0.6329787564466036,0.629621692200637,0.6363358206925702,0.1450057252289813,0.0003822581232262,0.0003916116721675
1,0.6397093003717214,0.6363358206925702,0.6430827800508725,0.1455278005253494,0.000348128702339,0.0003438136110762
2,0.6464723848451839,0.6430827800508725,0.6498619896394954,0.1451961251879458,0.0003359057349354,0.0003370394382171
3,0.6532674473530519,0.6498619896394954,0.6566729050666084,0.1450319944281239,0.000311384127168,0.000309673996353
4,0.6600939394590375,0.6566729050666084,0.6635149738514666,0.1450212354922354,0.0002839121292358,0.0002828137480711
5,0.6669512893003977,0.6635149738514666,0.6703876047493287,0.1457117674775882,0.0002845562922793,0.0002817030686982
6,0.6738389295757885,0.6703876047493287,0.6772902544022483,0.1449064964271975,0.0002589201861309,0.0002595981838755
7,0.6807563071366588,0.6772902544022483,0.6842223598710693,0.1446527388467993,0.000271220364991,0.0002659720833996
8,0.6877028682975634,0.6842223598710693,0.6911833767240576,0.1449273365113162,0.0002599897229979,0.0002561644486865
9,0.6946780508002618,0.6911833767240576,0.698172724876466,0.1452634791743405,0.0002530815455094,0.0002607253034243
10,0.701901027539291,0.698172724876466,0.705629330202116,0.1452390407494209,0.0002326800048681,0.0002297325002375
11,0.7126886507834691,0.705629330202116,0.7197479713648222,0.1449860812287501,0.0001699836621459,0.0001744589956422
12,0.7341974139876254,0.7304056157856851,0.7379892121895657,0.145055753114283,0.0002321347016458,0.0002301432941597
13,0.7417949025853061,0.7379892121895657,0.7456005929810466,0.1450289775543562,0.0002520772168163,0.0002563843604927
14,0.7494198383420896,0.7456005929810466,0.7532390837031324,0.1448788083322498,0.0002565230709114,0.000254809205902
15,0.7570715661876588,0.7532390837031324,0.7609040486721852,0.1448765157854778,0.0002457809972823,0.0002415695351215
16,0.7647494109596231,0.7609040486721852,0.7685947732470612,0.1459343754426708,0.000249828022391,0.0002510732574139
17,0.772679998445569,0.7685947732470612,0.7767652236440767,0.1451191808923144,0.0002529007824721,0.0002513805559692
18,0.7808641351316238,0.7767652236440767,0.7849630466191708,0.1446108670537726,0.000271621304346,0.0002758125999625
19,0.7890752155461269,0.7849630466191708,0.7931873844730829,0.1449000915860413,0.0002762547166325,0.000283061682567
20,0.7973124361649974,0.7931873844730829,0.8014374878569118,0.1450448530752312,0.0002924104018857,0.0002917617815232
21,0.8055750014744225,0.8014374878569118,0.8097125150919333,0.1450472960287938,0.0002722151409413,0.0002760593549968
22,0.8138621137540341,0.8097125150919333,0.8180117124161347,0.1448172118653302,0.0003077713841793,0.0003086238742031
23,0.8221729746298956,0.8180117124161347,0.8263342368436564,0.1443894770760972,0.0003070740455772,0.0003030361748048
24,0.8305067770784018,0.8263342368436564,0.8346793173131472,0.1448885443622333,0.0003499084242581,0.0003449201983929
25,0.8390954605940791,0.8346793173131472,0.8435116038750111,0.1447131938492627,0.000347307728446,0.0003511075450015
26,0.8484061256231779,0.8435116038750111,0.8533006473713446,0.1447030076668111,0.0003449008254805,0.0003397264306347
