,wave,wave_low,wave_hig,rp/rs,rp/rs_err_low,rp/rs_err_hih
0,2.4327832460403442,2.4203596115112305,2.445206880569458,0.1454711580153487,0.0004011003772465,0.0004043570799333
1,2.457640528678894,2.445206880569458,2.47007417678833,0.1465155457128538,0.0003688228154763,0.0003560204098817
2,2.4829962253570557,2.47007417678833,2.4959182739257812,0.146223809681446,0.0003557559980951,0.0003541626244505
3,2.5088510513305664,2.4959182739257812,2.5217838287353516,0.1464263288698971,0.0003561660664432,0.0003528783042638
4,2.534726858139038,2.5217838287353516,2.5476698875427246,0.1460989777287203,0.0003396724672865,0.0003383150300506
5,2.5606229305267334,2.5476698875427246,2.573575973510742,0.1469712204020277,0.0003469388157888,0.0003460607254852
6,2.587019205093384,2.573575973510742,2.6004624366760254,0.1463678639929949,0.0003347998073644,0.0003378301252889
7,2.6139163970947266,2.6004624366760254,2.6273703575134277,0.1463178871214005,0.0003274561448932,0.0003343729458734
8,2.6408345699310303,2.6273703575134277,2.654298782348633,0.1467754007587131,0.0003111260957114,0.0003051206597421
9,2.667773127555847,2.654298782348633,2.6812474727630615,0.147742173885073,0.0003160401017691,0.0003045580735129
10,2.6952134370803833,2.6812474727630615,2.709179401397705,0.1473120956178914,0.0002710643548508,0.0002722838969483
11,2.723155975341797,2.709179401397705,2.7371325492858887,0.1473547562365952,0.0003734149273335,0.000369646558644
12,2.751119375228882,2.7371325492858887,2.765106201171875,0.1471812838111107,0.0002921247593668,0.0002892304331245
13,2.779102921485901,2.765106201171875,2.7930996417999268,0.1471585612004863,0.0003087644556535,0.000313236324663
14,2.8075894117355347,2.7930996417999268,2.8220791816711426,0.1475702554060774,0.0002961583082162,0.0002951053194277
15,2.8365793228149414,2.8220791816711426,2.8510794639587402,0.1472768378742583,0.0003599931948473,0.0003597719734531
16,2.8655896186828613,2.8510794639587402,2.8800997734069824,0.1469059967880902,0.0003277211261452,0.0003272492502928
17,2.895103931427002,2.8800997734069824,2.9101080894470215,0.1473861046251161,0.0003622512716337,0.0003652163197755
18,2.925122380256653,2.9101080894470215,2.940136671066284,0.1470915152981743,0.0002640548371642,0.0002662485635136
19,2.955160975456238,2.940136671066284,2.9701852798461914,0.1471967664613259,0.000291371093947,0.0002865978368798
20,2.985219359397888,2.9701852798461914,3.000253438949585,0.1464619352172247,0.0002975596107091,0.0002973863590099
21,3.015782356262207,3.000253438949585,3.031311273574829,0.1461790178681426,0.0003177267975492,0.0003160224026898
22,3.046850085258484,3.031311273574829,3.0623888969421387,0.1459668630674349,0.0002697666414632,0.0002702911511815
23,3.077937126159668,3.0623888969421387,3.0934853553771973,0.1460903233153646,0.0002651451351969,0.0002678733998673
24,3.109529137611389,3.0934853553771973,3.125572919845581,0.1461593220272537,0.000309965447753,0.0003128114693533
25,3.141626238822937,3.125572919845581,3.157679557800293,0.1461006881150596,0.0003539847289929,0.0003593692324348
26,3.1737420558929443,3.157679557800293,3.1898045539855957,0.1450460528497044,0.0002772894916721,0.0002758980892664
27,3.2063632011413574,3.1898045539855957,3.222921848297119,0.1457701141685114,0.0002745903189627,0.0002678068075919
28,3.239489436149597,3.222921848297119,3.256057024002075,0.145460947100025,0.0002715988796884,0.0002749253236424
29,3.27263343334198,3.256057024002075,3.2892098426818848,0.1448538043699584,0.0002823829730657,0.0002819696484855
30,3.3062825202941895,3.2892098426818848,3.323355197906494,0.1448270958276754,0.0002556259409491,0.0002540372421126
31,3.3404364585876465,3.323355197906494,3.357517719268799,0.1454150609039846,0.0002654849663004,0.000264558584622
32,3.3746073246002197,3.357517719268799,3.3916969299316406,0.1456245481622772,0.0002880551183527,0.0002869873389361
33,3.4092828035354614,3.3916969299316406,3.4268686771392822,0.1449998761202715,0.0002788180913725,0.0002835683255803
34,3.4444624185562134,3.4268686771392822,3.4620561599731445,0.145673776514269,0.0002617444824572,0.0002612872795716
35,3.4796574115753174,3.4620561599731445,3.4972586631774902,0.1444626572782857,0.0002724044348658,0.0002734003629251
36,3.515356183052063,3.4972586631774902,3.5334537029266357,0.1448358314857197,0.0002634815484715,0.0002649063202528
37,3.5515581369400024,3.5334537029266357,3.569662570953369,0.1449302721816488,0.0002729968978019,0.0002709032668495
38,3.5877737998962402,3.569662570953369,3.6058850288391113,0.1449578342603409,0.0002656095026432,0.0002589908826901
39,3.6244919300079346,3.6058850288391113,3.643098831176758,0.1446183576656118,0.0002761261151604,0.0002726824693339
40,3.6617119312286377,3.643098831176758,3.6803250312805176,0.1446758396896705,0.0002527793785483,0.0002550505076629
41,3.698943614959717,3.6803250312805176,3.717562198638916,0.1448758292848444,0.0003311645237287,0.000322049667809
42,3.7366758584976196,3.717562198638916,3.7557895183563232,0.1444795766072835,0.0002583606718083,0.0002565583876755
43,3.774908185005188,3.7557895183563232,3.7940268516540527,0.1449787980605874,0.0002798836145675,0.0002815677000858
44,3.8136401176452637,3.7940268516540527,3.8332533836364746,0.1438730468991951,0.0002800506490866,0.000283369073193
45,3.8528707027435303,3.8332533836364746,3.872488021850586,0.1447965016813148,0.0002746124041032,0.0002657430859019
46,3.892108678817749,3.872488021850586,3.911729335784912,0.1438716314852375,0.0003445855567179,0.0003401367567952
47,3.9318435192108154,3.911729335784912,3.9519577026367188,0.1446958644672553,0.0002925725105792,0.000286632694239
48,3.988267183303833,3.9519577026367188,4.024576663970947,0.1449170810437473,0.0003261089697863,0.0003356370272483
